codigo_ibge;municipio;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
4305835;Coqueiro Baixo ;1286;1255;955;855;739;701;566;434;409;284;286;322
4305850;Coqueiros do Sul ;18223;18233;17516;17403;17719;17306;17377;16691;16228;15678;16961;17367
4305871;Coronel Barros ;15492;14496;13639;16980;16744;16668;16808;16557;16116;16025;17520;15769
4305900;Coronel Bicaco ;45455;45655;45578;44879;48674;50514;47702;47847;51527;49543;49666;50589
4305934;Coronel Pilar ;1641;1641;1565;1298;1150;890;778;698;523;451;431;447
4305959;Cotiporã ;2351;2351;2289;2265;941;1411;1390;1400;1310;1268;1288;1452
4305975;Coxilha ;18740;43040;40868;41868;41988;41286;41685;44253;44450;45297;45688;45685
4306007;Crissiumal ;16669;20681;17440;16575;16562;16447;17347;17457;17675;18174;17945;18846
4306056;Cristal ;11693;14097;14814;15171;14397;15485;16724;16566;15607;16725;15703;16502
4306072;Cristal do Sul ;9329;10837;10119;8017;8455;7744;7782;8148;8208;8684;8606;8655
4306106;Cruz Alta ;108320;104480;100190;117614;128489;133130;135158;123720;122960;117545;114364;116234
4306130;Cruzaltense ;9370;9410;9468;9519;9470;9509;10893;9887;9830;9884;11234;11204
4306205;Cruzeiro do Sul ;10053;9934;9959;10054;9994;10180;10105;9894;7283;7265;6763;6044
4306304;David Canabarro ;11030;11246;10383;10433;9306;9419;10234;9687;9677;9777;9677;10227
4306320;Derrubadas ;13462;13862;12236;12530;12254;12516;12796;12675;13850;15340;15340;15945
4306353;Dezesseis de Novembro ;2964;3438;2815;2449;2153;2025;2395;2177;2035;2032;2017;2101
4306379;Dilermando de Aguiar ;14024;13923;14122;15312;13968;17571;19414;21908;23024;22569;25241;26484
4306403;Dois Irmãos ;643;638;638;634;709;536;533;529;527;527;538;359
4306429;Dois Irmãos das Missões ;21374;22870;20451;22029;22243;22220;22100;20865;22190;22490;22372;23172
4306452;Dois Lajeados ;3570;3651;3131;3129;3115;2486;2394;2193;1998;1926;1894;2322
4306502;Dom Feliciano ;14632;14843;13982;13681;13039;12516;14716;14259;12060;12745;12838;14047
4306551;Dom Pedro de Alcântara ;462;420;401;296;290;184;99;107;103;135;144;154
4306601;Dom Pedrito ;75350;72272;70591;71364;81527;110328;124116;124328;122292;129570;147490;160023
4306700;Dona Francisca ;4089;4140;4136;4106;4094;4074;4073;4018;4052;4009;4037;4037
4306734;Doutor Maurício Cardoso ;28565;27523;27085;26372;25772;26772;25607;26267;25717;26237;26777;26057
4306759;Doutor Ricardo ;2237;2265;2293;2161;2138;2098;1934;1793;1521;1525;1545;1469
4306767;Eldorado do Sul ;9085;10013;10554;11800;11321;12206;13487;13919;14139;14280;14124;13997
4306809;Encantado ;2563;2453;2453;2326;1983;2484;2416;2412;1614;1610;1212;1150
4306908;Encruzilhada do Sul ;12453;12250;12250;11027;12845;21205;29655;34263;38463;41017;45363;46275
4306924;Engenho Velho ;6243;5760;5763;5706;5654;7389;7605;7716;7056;7226;6762;6608
4306932;Entre-Ijuís ;40472;42310;43714;48474;46977;53978;55114;52388;50418;50291;49255;49255
4306957;Entre Rios do Sul ;8497;8547;8547;8479;8653;8523;8559;8358;8747;8687;8856;6865
4306973;Erebango ;11339;11138;11138;11578;11831;12331;12688;12214;12889;12698;12813;13179
4307005;Erechim ;14503;14556;13169;13515;13671;13836;13735;12815;13143;13118;12742;13331
4307054;Ernestina ;20738;19739;20574;20923;20712;19238;20138;19545;19545;21125;20945;21265
4307104;Herval ;5025;6060;5563;5652;5906;6986;8895;10258;15503;15658;15568;15355
4307203;Erval Grande ;6265;5565;5322;5262;4006;4227;4453;4284;4394;4652;4413;4348
4307302;Erval Seco ;24927;21929;22987;22403;22501;23426;22106;21575;21544;21486;21766;22021
4307401;Esmeralda ;27432;27990;29902;29287;29917;37409;36218;36556;36356;36580;35336;35149
4307450;Esperança do Sul ;11199;10750;8195;8414;8261;7720;7520;7310;7591;7836;7650;7650
4307500;Espumoso ;60979;60357;57357;62881;68677;70906;72414;67841;68236;69018;70538;71698
4307559;Estação ;7449;7318;7146;6634;6834;7381;7326;7379;7320;7280;7372;7420
4307609;Estância Velha ;243;173;191;245;154;169;142;97;86;64;214;113
4307708;Esteio ;351;350;300;350;400;400;200;200;200;200;450;450
4307807;Estrela ;4025;2575;3531;3523;3615;3992;4000;3934;3881;3851;3713;3632
4307815;Estrela Velha ;19096;18346;17676;18192;17997;20037;20177;17977;20784;18501;18494;18752
4307831;Eugênio de Castro ;36537;36608;37050;41923;41757;43771;44690;42036;43715;45691;43442;40437
4307864;Fagundes Varela ;2887;2779;2712;2900;2481;2529;2544;2519;2506;2368;2268;2877
4307906;Farroupilha ;2110;1907;1904;1912;1299;899;879;913;929;917;1745;1751
4308003;Faxinal do Soturno ;5675;5745;5434;5829;6161;4945;4646;4508;4090;4060;4105;4492
4308052;Faxinalzinho ;7863;7630;6433;6874;6725;6800;6739;6234;6268;6534;6500;6140
4308078;Fazenda Vilanova ;984;1118;1127;960;783;798;1011;1000;945;995;1067;1058
4308102;Feliz ;701;701;701;701;701;434;439;439;338;436;350;341
4308201;Flores da Cunha ;920;890;917;915;909;913;910;895;893;898;626;540
4308250;Floriano Peixoto ;7911;7871;7431;7531;7688;7946;8028;7559;7541;8001;7771;7993
4308300;Fontoura Xavier ;5958;5865;6031;6084;5039;5654;5654;6055;6205;8407;7455;7655
4308409;Formigueiro ;12574;12500;12208;12777;12215;14969;16524;17053;16893;17818;18139;18977
4308433;Forquetinha ;1962;1930;1715;1311;1174;1008;772;873;867;855;712;794
4308458;Fortaleza dos Valos ;43046;41849;40287;42202;42793;44010;47636;45548;43308;42468;41238;42468
4308508;Frederico Westphalen ;16955;16865;16395;16915;14147;13845;13400;12453;12150;12735;12065;12140
4308607;Garibaldi ;628;616;618;516;489;406;396;354;347;397;346;542
4308656;Garruchos ;25182;23570;23385;24000;26697;24926;25566;25870;25337;23083;24490;23960
4308706;Gaurama ;12625;12645;11233;11156;11388;12160;12978;11711;11240;10788;10079;9939
4308805;General Câmara ;12256;10855;10265;12254;10867;13086;11044;9860;10427;11243;12068;13566
4308854;Gentil ;14480;13680;12465;12462;12236;12025;11724;12624;11819;11452;11529;11641
4308904;Getúlio Vargas ;18877;18817;18882;18772;18889;18682;18184;17632;17324;17915;17687;20973
4309001;Giruá ;92477;91703;90310;94570;95631;102421;105197;99906;99299;99654;98614;94094
4309050;Glorinha ;1522;1520;1970;2851;2871;3029;3001;3171;2936;2948;2965;3255
4309100;Gramado ;1172;1172;1102;1102;924;579;883;814;814;858;923;929
4309126;Gramado dos Loureiros ;7476;8184;7977;7963;8017;8097;7948;7794;7573;7550;7664;8250
4309159;Gramado Xavier ;4669;4713;4828;5032;5131;5431;5933;6033;6221;6467;6334;6644
4309209;Gravataí ;890;1165;970;1155;760;610;600;571;569;568;1106;1106
4309258;Guabiju ;4825;5218;4800;4595;5898;6718;7228;7029;6988;7083;6934;7108
4309308;Guaíba ;4390;4424;4416;4585;4291;4490;4556;4652;4696;4742;4698;5147
4309407;Guaporé ;5944;6137;5645;6501;6729;5842;6497;6448;6402;6107;6608;6893
4309506;Guarani das Missões ;27015;27007;27810;28725;30546;30856;31091;27651;27529;27038;26032;24309
4309555;Harmonia ;549;499;499;499;499;354;492;344;322;272;222;170
4309571;Herveiras ;3323;3404;3422;3471;3483;3421;3064;3326;3040;3502;3257;3427
4309605;Horizontina ;22744;22850;22540;20163;19963;18763;16838;17403;17010;19028;17909;20359
4309654;Hulha Negra ;8183;8203;8353;7575;8187;11770;11550;15210;17640;18778;19612;18155
4309704;Humaitá ;13100;13690;13675;13970;13473;13767;13842;13637;11696;11996;11994;12412
4309753;Ibarama ;6695;6740;6670;6510;5735;6938;7058;7072;7585;7725;7555;6935
4309803;Ibiaçá ;23948;24851;23131;23311;23020;23715;22740;21442;20650;21040;21375;28255
4309902;Ibiraiaras ;16567;16625;15374;16161;16303;16212;16620;16470;16608;16533;16092;17103
4309951;Ibirapuitã ;15825;15547;15109;15099;15039;15205;15254;14597;14400;17429;19586;23010
4310009;Ibirubá ;60445;59595;58490;60437;61727;61443;63058;56006;57486;57153;62820;60076
4310108;Igrejinha ;763;719;663;664;451;531;386;317;271;233;241;226
4310207;Ijuí ;61023;63081;62168;65329;69684;65599;69131;63952;62539;60992;57191;58656
4310306;Ilópolis ;2485;2456;2379;2438;2319;1986;1938;1562;1525;1471;1426;981
4310330;Imbé ;3;2;2;3;3;3;3;2;2;2;2;2
4310363;Imigrante ;1616;1616;1171;834;527;518;464;491;340;423;420;429
4310405;Independência ;38459;34787;34182;37828;35747;34762;33762;31965;33410;33382;34260;33527
4310413;Inhacorá ;11304;10683;11218;10983;11165;11359;11120;10233;9496;11221;10183;10636
4310439;Ipê ;12226;11826;11766;11566;11631;11997;11752;11832;11243;11533;12047;12353
4310462;Ipiranga do Sul ;14782;14782;14072;14279;13989;13786;14071;13766;13758;13459;13458;13510
4310504;Iraí ;14047;13644;13348;13181;12106;11056;12480;11870;12100;12197;11074;10718
4310538;Itaara ;3806;3761;3746;3960;3775;4149;4438;4037;4197;4117;4002;3752
4310553;Itacurubi ;11541;8679;10413;9551;10269;12424;12643;14983;14535;14433;13600;15700
4310579;Itapuca ;4221;5229;5200;4971;4770;4684;4879;4777;4816;4978;5668;5848
4310603;Itaqui ;89846;88746;88296;95260;94959;108912;109960;115446;107154;113467;114016;113623
4310652;Itati ;745;540;540;572;452;512;403;218;216;273;248;248
4310702;Itatiba do Sul ;5730;5655;3668;3770;3091;2951;3108;3138;3192;3309;3110;3490
4310751;Ivorá ;5211;5261;5266;4980;5204;5508;5639;5652;4788;5232;5207;5117
4310801;Ivoti ;236;236;236;236;286;286;276;214;212;239;270;270
4310850;Jaboticaba ;11191;11321;10449;9985;10632;10212;10126;10715;11087;10923;10736;10715
4310876;Jacuizinho ;21334;20664;19724;19943;20230;20934;21720;20837;20288;21288;21485;24963
4310900;Jacutinga ;21276;20995;17786;17587;17556;17506;17706;17042;16871;16880;16880;16455
4311007;Jaguarão ;32411;36816;40763;44798;45293;61780;70345;71257;71567;69899;67467;66044
4311106;Jaguari ;13787;14317;13837;13640;13740;14425;12955;14257;14400;14980;15628;15270
4311122;Jaquirana ;1403;1423;1420;1419;1480;993;1185;1067;1084;1030;1220;805
4311130;Jari ;38650;39178;39201;39348;42018;44236;46265;48070;50452;51871;54376;59596
4311155;Jóia ;99071;97686;102341;102609;112142;111840;117797;110190;111983;106638;106698;115223
4311205;Júlio de Castilhos ;98830;100672;98025;102541;103083;102024;108312;102607;100277;101710;101026;108934
4311239;Lagoa Bonita do Sul ;5336;5354;5096;5045;4298;5109;4959;4932;4894;4824;4879;4484
4311254;Lagoão ;8265;8855;9220;10011;9696;10691;11452;11957;13152;13235;14452;14572
4311270;Lagoa dos Três Cantos ;13014;12510;13237;13437;13079;12316;14196;13303;13286;13331;12968;12948
4311304;Lagoa Vermelha ;56242;55483;53834;53217;54839;54797;59368;56338;58942;60331;59372;57639
4311403;Lajeado ;1725;1728;1653;1550;1571;1516;1536;1432;1342;1299;1309;1390
4311429;Lajeado do Bugre ;8020;6690;6248;7721;7813;7813;7916;7916;7211;7213;7011;7061
4311502;Lavras do Sul ;15763;15994;15463;13193;13670;14720;18100;24147;26100;23886;24875;29753
4311601;Liberato Salzano ;12238;11138;9069;9787;10151;10221;10769;10984;10081;10676;11136;12026
4311627;Lindolfo Collor ;215;214;214;213;278;299;313;314;303;331;325;325
4311643;Linha Nova ;411;418;411;391;350;343;343;301;299;299;299;299
4311700;Machadinho ;13789;14119;13347;13703;14036;13635;13925;13538;13196;13605;13787;14043
4311718;Maçambará ;40459;43336;44480;42514;38730;44268;45036;48133;51269;54501;54724;65929
4311734;Mampituba ;2228;2228;2228;2405;1804;1773;1766;1692;1719;1669;1674;1714
4311759;Manoel Viana ;36220;32990;35130;35880;39023;41400;41496;45968;45452;49134;52763;53732
4311775;Maquiné ;1516;1519;1664;1803;1798;1830;1810;1810;1757;1765;1980;2094
4311791;Maratá ;1331;1331;1331;1331;1331;521;516;501;272;180;136;136
4311809;Marau ;48293;47483;50380;49380;46881;45557;48039;50187;50417;44446;44147;45047
4311908;Marcelino Ramos ;8117;7282;5681;5286;5485;5760;5333;5436;5050;5642;5306;6379
4311981;Mariana Pimentel ;3516;3537;3767;3767;3745;3824;3824;4129;3826;3947;3947;3482
4312005;Mariano Moro ;2901;3030;2540;2371;2250;2304;2260;1974;1829;2165;2475;2643
4312054;Marques de Souza ;1676;1575;1662;1640;1767;1551;1492;1270;1288;1290;1283;1343
4312104;Mata ;6399;6606;6106;7077;5870;6460;6950;6500;6590;7015;7080;6440
4312138;Mato Castelhano ;18074;18287;18156;18206;21096;21676;21495;20115;16413;12615;15233;12523
4312153;Mato Leitão ;2204;2200;2198;2032;2086;2105;2518;2380;2585;2890;2590;2469
4312179;Mato Queimado ;10111;10413;9818;11298;11735;11705;10925;10331;9284;9607;9513;9143
4312203;Maximiliano de Almeida ;10671;10641;9028;7568;7754;8194;10485;10005;10415;10023;10099;8941
4312252;Minas do Leão ;9284;8345;8365;8313;8949;10911;11591;12161;12167;11404;11918;12475
4312302;Miraguaí ;9288;9188;9014;8691;8434;8934;10215;9594;9096;8501;8569;8469
4312351;Montauri ;5015;4958;4921;4840;4813;4698;4846;4671;4577;4367;4467;5160
4312377;Monte Alegre dos Campos ;2551;3283;3709;3206;3287;3581;3179;3730;3728;4976;3825;4535
4312385;Monte Belo do Sul ;504;537;527;500;418;415;405;403;383;375;222;109
4312401;Montenegro ;2584;2584;2584;2584;2588;2136;2134;2134;2107;2103;1746;1310
4312427;Mormaço ;13130;12656;12558;13566;13730;13524;13146;12372;11794;12759;12170;12975
4312443;Morrinhos do Sul ;1732;1942;1919;1897;1886;1877;1890;1830;1772;1816;1811;1807
4312450;Morro Redondo ;2680;2760;2840;2890;2550;2510;2596;2546;2484;2484;2506;2434
4312476;Morro Reuter ;645;615;615;631;644;604;604;609;612;617;617;618
4312500;Mostardas ;36714;37434;38392;39273;38864;38884;43962;44580;47403;45672;45114;42361
4312609;Muçum ;1727;1722;1686;1684;1571;1568;1556;1503;1702;1725;1808;1631
4312617;Muitos Capões ;87365;87265;87265;86375;91295;101745;114718;102023;99022;91189;85101;79642
4312625;Muliterno ;5951;5952;6095;6125;4529;4700;4700;4700;4800;4548;4958;5100
4312658;Não-Me-Toque ;30953;28635;29830;29822;29835;36295;35489;33604;34317;34352;34175;33682
4312674;Nicolau Vergueiro ;14140;14250;13116;13099;11871;12259;12444;12322;12387;12732;11867;11687
4312708;Nonoai ;29688;28208;29652;26674;27249;27082;29510;26656;26104;25835;24883;21718
4312757;Nova Alvorada ;6824;6791;5969;6903;6967;6992;6764;6644;6738;7079;6725;6835
4312807;Nova Araçá ;2654;2549;2497;2598;2132;2052;2075;2061;2075;2081;2027;1937
4312906;Nova Bassano ;9387;9267;9077;9136;7535;7540;8603;8126;7138;7238;6969;6809
4312955;Nova Boa Vista ;6717;6525;6715;6657;6659;6658;7129;7297;6647;7023;6867;6778
4313003;Nova Bréscia ;841;646;557;367;358;348;386;364;362;359;328;313
4313011;Nova Candelária ;5863;6026;5996;5978;5318;5918;4116;4063;4584;4651;4854;4886
4313037;Nova Esperança do Sul ;5889;5844;5172;4751;4977;4930;5125;4886;4654;4478;4462;5140
4313060;Nova Hartz ;400;414;419;472;487;495;479;539;541;523;515;529
4313086;Nova Pádua ;807;785;687;739;739;709;700;700;724;695;578;627
4313102;Nova Palma ;13500;14555;11855;11782;12207;11032;10825;9988;9656;9806;9686;12629
4313201;Nova Petrópolis ;2230;2230;2233;2233;2072;2078;2078;2076;2104;2054;2064;1584
4313300;Nova Prata ;4192;4389;4391;4390;3527;4382;3656;5054;3949;4228;4168;3958
4313334;Nova Ramada ;20061;19746;17732;18840;18683;18819;24338;23699;23557;22338;22717;24475
4313359;Nova Roma do Sul ;1782;1802;1813;1817;1558;1568;1336;1314;1312;1355;1294;1338
4313375;Nova Santa Rita ;3114;3953;3263;3334;4593;4230;4317;4263;4409;4331;4338;4338
4313391;Novo Cabrais ;8287;8137;8032;8335;8321;8568;9518;9898;10231;11163;10974;11233
4313409;Novo Hamburgo ;1944;1945;1945;1930;2135;2247;2246;2244;2226;2229;2144;2146
4313425;Novo Machado ;21202;21168;20957;20150;20611;18991;21391;20391;18641;20396;19841;20657
4313441;Novo Tiradentes ;7202;6872;5666;5950;5358;5258;4373;4541;4964;5516;5428;5488
4313466;Novo Xingu ;5761;6085;6125;5543;5808;5918;5690;4783;5103;5358;5789;5465
4313490;Novo Barreiro ;6736;6676;7957;8244;8679;9074;8901;8001;7886;8491;7890;7984
4313508;Osório ;3755;3765;3755;4215;4283;4540;4553;4260;4627;5822;5826;6125
4313607;Paim Filho ;8669;8759;8234;8184;8311;7804;7995;7763;7364;7103;7070;7040
4313656;Palmares do Sul ;19513;20292;20291;23795;23825;24167;23004;25707;25675;23990;23248;17130
4313706;Palmeira das Missões ;145540;130385;128390;136639;143289;147482;147927;134167;144030;131410;144960;167960
4313805;Palmitinho ;8484;7256;7846;7608;6049;4169;4550;3627;3022;2685;3010;4146
4313904;Panambi ;43795;42780;42787;43535;43135;42319;42784;39282;39431;39546;39447;35748
4313953;Pantano Grande ;18060;17174;17670;17730;16884;18382;18927;18367;18158;17814;26176;27038
4314001;Paraí ;5086;5262;5231;5031;5301;5341;3568;3489;3137;2461;2254;2763
4314027;Paraíso do Sul ;12057;12327;11472;11775;10687;11811;12289;12544;12809;13594;12809;12804
4314035;Pareci Novo ;446;446;446;446;446;356;356;356;80;118;116;116
4314050;Parobé ;673;693;1017;1178;608;586;949;896;953;848;648;654
4314068;Passa Sete ;8985;8480;8325;8255;8155;7815;8360;8060;8110;9110;8078;10628
4314076;Passo do Sobrado ;8182;8341;9394;9115;9175;10617;10617;10387;10198;10208;10356;9927
4314100;Passo Fundo ;47109;46778;46825;47560;47708;47027;47337;45937;46516;45723;47114;47214
4314134;Paulo Bento ;11401;11320;9339;9700;9364;10371;10448;10456;10485;10239;8332;7821
4314159;Paverama ;1428;1171;1183;1424;1506;1393;1403;1390;1381;1583;1476;1569
4314175;Pedras Altas ;7570;7453;7453;7243;7690;9570;9100;31480;34080;33958;35060;37470
4314209;Pedro Osório ;5277;5270;6010;6736;5993;6767;12932;12834;12172;12633;12202;11612
4314308;Pejuçara ;44286;44705;43825;45351;46007;45821;47498;43608;45589;41734;41973;42134
4314407;Pelotas ;33176;33441;33057;32421;28923;36557;41477;42371;41094;41816;38722;40962
4314423;Picada Café ;708;708;701;506;350;342;333;314;308;317;308;300
4314456;Pinhal ;5245;4665;4570;4447;4190;4425;4222;4622;3822;3504;2755;2765
4314464;Pinhal da Serra ;13500;13550;12857;13034;13396;14776;14874;15430;14852;15481;9101;8758
4314472;Pinhal Grande ;20219;20749;20423;20196;19923;20887;21242;21683;21137;22124;22324;22124
4314498;Pinheirinho do Vale ;5106;4334;4984;3999;4173;3472;3571;3209;3276;3496;2918;2786
4314506;Pinheiro Machado ;3785;3885;3885;2685;2376;4971;6282;5122;7642;7213;7513;7663
4314548;Pinto Bandeira ;0;0;0;0;0;350;325;347;337;218;223;280
4314555;Pirapó ;5810;5894;5914;5780;6062;6915;7434;7477;7045;7936;8439;9016
4314605;Piratini ;17170;19273;20019;18576;21899;31991;35629;35345;37728;41892;44420;44534
4314704;Planalto ;8827;9107;7662;6614;5784;5866;5776;5405;5492;5863;5823;5243
4314753;Poço das Antas ;579;347;351;344;275;378;370;363;313;308;288;259
4314779;Pontão ;40630;39070;38518;38136;37548;40717;41819;41363;40463;40742;40983;40933
4314787;Ponte Preta ;7479;8034;7614;6769;7196;6817;7066;6826;6825;6944;6977;5913
4314803;Portão ;806;807;716;617;620;608;606;493;463;573;563;597
4314902;Porto Alegre ;673;669;703;456;423;438;413;568;712;686;1044;954
4315008;Porto Lucena ;8398;8617;8899;8741;8305;8908;8252;7990;8273;8115;7637;7482
4315057;Porto Mauá ;6392;6087;6093;6081;6181;6153;5992;6132;6065;6070;6065;5959
4315073;Porto Vera Cruz ;3239;3260;3210;3229;3174;3154;1854;1795;1560;1622;1442;1255
4315107;Porto Xavier ;5542;5586;5056;4281;4174;4172;3912;3828;3759;3932;3957;3410
4315131;Pouso Novo ;2596;2565;2063;2032;1604;1554;1498;1298;1298;1248;1298;1298
4315149;Presidente Lucena ;653;653;664;592;648;572;581;555;553;506;553;548
4315156;Progresso ;6171;6188;4980;4642;4163;3576;3579;3423;3244;3286;3182;3114
4315172;Protásio Alves ;2528;2527;2479;2541;1622;1604;1622;1559;1585;1636;1761;2663
4315206;Putinga ;6545;5822;5774;5206;3903;3315;3455;3209;3069;2970;2820;2849
4315305;Quaraí ;13187;13315;12995;13055;10214;12209;11777;12185;11655;11875;12072;11399
4315313;Quatro Irmãos ;22236;22032;21269;21278;21523;21632;22697;22435;22882;22074;21986;17482
4315321;Quevedos ;24531;24670;25119;25049;25967;27332;28032;26861;27041;27551;27010;27595
4315354;Quinze de Novembro ;16110;15066;14474;15578;15709;16179;15175;16345;14670;12736;11480;11472
4315404;Redentora ;17946;18291;18597;16333;16338;19016;19516;19898;19739;22733;22132;21527
4315453;Relvado ;2249;2166;2180;2142;1830;1945;2011;2013;1773;1719;1254;1252
4315503;Restinga Sêca ;34052;33934;33376;34219;38079;42294;43888;43490;42297;42860;43104;43427
4315552;Rio dos Índios ;13254;13303;12283;12739;13067;13031;13254;12054;12027;11002;10809;10937
4315602;Rio Grande ;19441;21303;22095;23480;23507;27554;29142;28044;22929;23839;23924;27426
4315701;Rio Pardo ;49753;50050;49640;51673;54562;71115;80718;79418;78629;79139;79053;84462
4315750;Riozinho ;961;959;958;560;467;561;546;515;515;514;518;495
